uuid,set,video,pedestrian_id,start_frame,end_frame,split
fcf21c1a-c467-4bbb-8dd9-22e20cdb2f84,,video_0116.mp4,0_116_671b,192,206,test
fa335de8-f66a-4717-a65c-ad4e36fd24ac,,video_0125.mp4,0_125_748b,67,81,test
d80841c2-f969-4bee-8d33-acd141acea93,,video_0233.mp4,0_233_1786b,98,112,train
ceedec38-f4cf-4472-b908-e864a78f1d89,,video_0113.mp4,0_113_642b,11,25,test
701e1286-5126-4028-b255-73c2982147c9,,video_0055.mp4,0_55_254b,19,32,test
8618d4a0-8596-4565-8110-0e2f289e2390,,video_0309.mp4,0_309_2406b,3,17,test
d69b59a5-f628-45cb-970b-4501d6701032,,video_0313.mp4,0_313_2462b,363,377,test
f6b90dd1-f3d3-48bd-81c2-6beaf4ce2f18,,video_0210.mp4,0_210_1511b,6,20,train
855e5bb3-9b0c-41cf-b34e-aaff449eefde,,video_0135.mp4,0_135_825b,413,427,test
cd1d7300-051f-4371-9116-c26381c23dc8,,video_0116.mp4,0_116_672b,29,43,test
af5a2000-a863-46ec-b236-e51eb0ce4ee5,,video_0112.mp4,0_112_631b,52,66,train
90e3e821-f4a2-4a0d-b639-8ce513accc8b,,video_0188.mp4,0_188_1350b,93,107,train
9974809b-d91d-4f52-9f26-0d244515685e,,video_0109.mp4,0_109_608b,102,116,train
bdbd678b-684c-45d4-aea4-d3c5499d9911,,video_0286.mp4,0_286_2228b,149,163,train
7209edec-02c1-4a95-bf95-8f66807f76ac,,video_0281.mp4,0_281_2203b,89,103,train
98ddf107-b709-4e79-a4a9-c4ffea2bce3a,,video_0225.mp4,0_225_1690b,61,75,train
b069c3ce-91c4-4fca-81c2-2443349c68e5,,video_0297.mp4,0_297_2304b,48,62,train
b027e0ea-67e6-4ba4-a666-f676c78e5ca8,,video_0267.mp4,0_267_2095b,16,30,test
78cbd1e2-31d3-4833-9471-7ba65ab8b8f7,,video_0179.mp4,0_179_1286b,82,96,test
0761b795-a892-4368-8b83-0f73a8b2567e,,video_0035.mp4,0_35_163b,23,36,train
d5ac66d5-b62c-497a-b6f7-7d28977c152b,,video_0233.mp4,0_233_1791b,68,82,train
dc9b6f54-7ea5-4815-b7c7-e703c6a98b71,,video_0320.mp4,0_320_2516b,61,75,train
11feda10-5e21-494b-8a8c-b8ef28309594,,video_0194.mp4,0_194_1424b,297,311,train
edaff249-6b34-4fd3-9813-63bb3184b26f,,video_0272.mp4,0_272_2157b,133,147,train
11adafa5-4fa6-4961-9fd6-80ce7fc5edff,,video_0049.mp4,0_49_218b,64,77,train
3c71912a-ca7e-4096-b176-bef0c08cdb1a,,video_0342.mp4,0_342_2686b,45,59,train
f3dcbd53-e56f-4cc5-96af-002ef77259ff,,video_0234.mp4,0_234_1800b,31,45,test
b1338a71-7309-4060-bde4-32e82af052af,,video_0310.mp4,0_310_2415b,10,24,train
1dd16242-1219-493b-a9da-5460d71e776d,,video_0197.mp4,0_197_1455b,9,23,test
da76da38-ff8c-4cc0-a162-886a28b5a497,,video_0257.mp4,0_257_1990b,76,90,train
6cbe16fc-13dc-4cce-a0bb-69948b0ceb81,,video_0208.mp4,0_208_1502b,86,100,train
2adcc477-61dc-4363-8434-dbe06e560373,,video_0329.mp4,0_329_2591b,89,103,test
64a438db-96c1-4d51-9230-d0badd44a29b,,video_0171.mp4,0_171_1201b,26,40,train
3ab856f9-56a9-4ad3-bd2e-a1a952064b5b,,video_0300.mp4,0_300_2330b,66,80,test
bf3d99ce-0d6d-4d06-b5db-bb4c60515391,,video_0196.mp4,0_196_1443b,38,52,train
add39b10-dfb0-45b8-9443-821cda715d84,,video_0221.mp4,0_221_1636b,104,118,test
47e1dcaf-e766-4b32-af61-2633d6c43734,,video_0098.mp4,0_98_545b,10,24,train
24dda536-4c21-457e-9656-c95658bbad88,,video_0331.mp4,0_331_2605b,108,122,train
34bdb355-6346-484f-99eb-9fac94d2b823,,video_0210.mp4,0_210_1510b,12,26,train
2e15fa20-8e1c-45e9-82b2-6e2d3b82f74a,,video_0135.mp4,0_135_801b,126,140,test
7a1936d3-6813-4be6-ad02-7f9441720195,,video_0267.mp4,0_267_2093b,29,43,test
a4e83a3b-df1b-4d62-8619-4314b8701fe0,,video_0344.mp4,0_344_2696b,10,24,test
aec8114b-74f3-41a5-9b92-398d960889dd,,video_0309.mp4,0_309_2401b,7,21,test
9d5b74c6-496b-4bcf-92dc-511c123f7cd9,,video_0245.mp4,0_245_1890b,36,50,test
0de7943c-5e9e-44ae-b97c-4d74dcb68267,,video_0105.mp4,0_105_581b,38,52,test
4e64c8c7-bb75-4c6d-ac79-97edb0ee8977,,video_0289.mp4,0_289_2238b,12,26,train
03e680ca-cbe6-4080-a868-1f98040d3f35,,video_0150.mp4,0_150_970b,132,146,test
08503b85-7cc3-4f52-a2ad-b10e75a683de,,video_0267.mp4,0_267_2097b,16,30,test
4893aa7e-13e8-4cdd-a48f-d915ff679b98,,video_0301.mp4,0_301_2333b,102,116,train
3e7fc22a-e271-4664-a0e4-ac704f22e3ec,,video_0241.mp4,0_241_1860b,51,65,train
3c9e4616-3a56-4eba-a379-1b4d3cb1c941,,video_0005.mp4,0_5_16b,29,42,test
83eaf9f5-2132-4591-a18b-edf8623179a2,,video_0020.mp4,0_20_86b,368,381,train
93d365fb-6017-4996-8910-774614757396,,video_0103.mp4,0_103_573b,79,93,test
1afbfacc-7fb3-482a-ac17-e817f0836a0e,,video_0176.mp4,0_176_1250b,153,167,train
6970c91e-7a44-4a1d-a794-90fb9354aa62,,video_0228.mp4,0_228_1731b,100,114,train
90ce1d3a-188b-40d7-a389-54bde271e4a8,,video_0151.mp4,0_151_988b,89,103,test
605efa08-c890-423b-9dd6-7f87e16ac9db,,video_0255.mp4,0_255_1985b,120,134,train
fcccae4f-58e6-440f-86ed-d6d0d48b6d63,,video_0301.mp4,0_301_2338b,68,82,train
965e7d5d-a6ac-40d8-8945-c5868c69f492,,video_0143.mp4,0_143_877b,44,58,train
3c0059ce-a065-4029-83ef-d1a1fcdbedf7,,video_0313.mp4,0_313_2469b,41,55,test
a2ffc390-bb04-4ad9-aa6c-27ce759667d7,,video_0236.mp4,0_236_1824b,107,121,train
770c014b-86de-478f-a86a-29ed0016ced5,,video_0164.mp4,0_164_1133b,0,13,test
ba7c72e4-55e0-4910-8e06-d8803642bebb,,video_0307.mp4,0_307_2390b,64,78,test
c3707230-0321-45cd-bb46-aaf9ee040126,,video_0290.mp4,0_290_2248b,56,70,train
b5c31128-7ccb-49a0-afb2-3c00f8f3cbdb,,video_0192.mp4,0_192_1404b,50,64,train
54d99ac4-8ebf-4e40-b538-6223a8238f2a,,video_0004.mp4,0_4_10b,20,33,train
88769084-15f2-4415-a3ef-ece6e2feaead,,video_0149.mp4,0_149_961b,73,87,train
cff19e9c-bd5e-4747-9350-5e84960c404f,,video_0324.mp4,0_324_2560b,116,130,train
01005d94-64d1-4bcc-ba7b-5ebfe923b261,,video_0266.mp4,0_266_2090b,88,102,train
0fbef8b3-c036-4131-b271-e56db8a91fc4,,video_0293.mp4,0_293_2273b,201,215,train
64382fb0-536b-4324-abea-8cef5779af2c,,video_0326.mp4,0_326_2566b,67,81,train
7eca3937-592c-4b6d-8d0e-148eda5e4293,,video_0266.mp4,0_266_2083b,62,76,train
7c3bf3d9-7d10-4c69-9b2a-dd31059ea934,,video_0165.mp4,0_165_1137b,100,114,test
8d58a4e6-d657-4c19-b0a9-c15c19ee7d6a,,video_0313.mp4,0_313_2456b,410,424,test
0f0dc7e3-f5cb-4c98-89c8-5b4423e7c766,,video_0253.mp4,0_253_1974b,44,58,test
dafd3bb2-7544-4684-b924-e05522121e1f,,video_0237.mp4,0_237_1833b,11,25,train
c6aa11f3-8541-4d2b-8e87-3b09cc01f7e2,,video_0135.mp4,0_135_829b,380,394,test
1295b9d0-3048-4e3c-abad-bb24ac8b9689,,video_0135.mp4,0_135_815b,103,117,test
29bb1aff-e55e-43b7-b4ab-9f8d2f06f7b1,,video_0005.mp4,0_5_14b,29,42,test
937f4753-843a-458d-9c5a-8542050784f6,,video_0299.mp4,0_299_2325b,62,76,test
cf2565ef-6b3b-41be-bf96-17457d9ba2bb,,video_0307.mp4,0_307_2395b,61,75,test
8cb41d3e-ae82-45cd-8280-88298a5687ca,,video_0267.mp4,0_267_2098b,33,47,test
461bcb71-0f7b-48b1-b0c7-47935b24893b,,video_0001.mp4,0_1_3b,350,363,train
e72f3d7d-2b79-4577-88d5-552457392e51,,video_0071.mp4,0_71_365b,193,207,test
466e5bcc-325d-4d79-9338-ce6ef8143fb1,,video_0194.mp4,0_194_1433b,149,163,train
7ab3abab-db58-4292-bbf8-3ec976f7aec2,,video_0332.mp4,0_332_2609b,88,102,test
8d479beb-0a31-4904-a1aa-bf304b1e800d,,video_0118.mp4,0_118_685b,141,155,test
7decb5e8-fdcc-4b71-beee-3a3a62fcd886,,video_0184.mp4,0_184_1308b,12,26,train
c7c79a9a-9e7f-4b31-a3a4-5655f538ee12,,video_0005.mp4,0_5_12b,130,143,test
17e632c8-a17a-4b2f-acbf-d2a881ef7c27,,video_0177.mp4,0_177_1268b,27,41,test
457339e2-8a3f-4638-8ff1-bd0d65c02b50,,video_0103.mp4,0_103_572b,95,109,test
3aa0a958-c9e4-41cd-bce4-866f97ffe73d,,video_0167.mp4,0_167_1152b,32,46,train
bf566192-0e4c-44d6-a922-451be4370285,,video_0048.mp4,0_48_217b,73,86,test
03591227-84b6-405b-8dc8-b354e9ed625f,,video_0326.mp4,0_326_2571b,27,41,train
4218e45b-4461-4269-b52a-d8b488a0f796,,video_0204.mp4,0_204_1481b,70,84,train
689d4046-da1b-4bf2-b1f1-c4f0b4244082,,video_0078.mp4,0_78_410b,50,64,train
c7e43a0f-d702-49b9-8b0a-1b6a9407ac12,,video_0277.mp4,0_277_2182b,115,129,test
f825247a-1eff-44cc-b776-f7d505564b83,,video_0005.mp4,0_5_19b,67,80,test
3cb6135f-4ab8-4048-a5e4-980ba22e983a,,video_0240.mp4,0_240_1858b,51,65,train
1fb54a4e-3c53-41e0-9479-ad635ea90eb4,,video_0149.mp4,0_149_960b,191,205,train
35dbb72b-3468-4752-b784-bbeb73ea1c35,,video_0271.mp4,0_271_2149b,67,81,test
74878c9c-14fc-4036-a92a-6314796928d2,,video_0017.mp4,0_17_74b,106,119,test
6115ead6-5473-4803-8314-1dc99bebd8e1,,video_0284.mp4,0_284_2222b,0,13,train
b0fa21c7-0aa0-4b2f-9e19-8312407b0a00,,video_0163.mp4,0_163_1103b,62,76,test
4580ce8d-a8b8-46e8-a163-18e46305f829,,video_0215.mp4,0_215_1576b,177,191,train
294d3ad8-3cdd-401a-a8e2-ae1724389c19,,video_0188.mp4,0_188_1348b,90,104,train
6fd85852-72f1-490e-bd10-92269b1f998e,,video_0219.mp4,0_219_1618b,86,100,train
28a250ac-d216-44fb-8fa5-5637f496cec2,,video_0124.mp4,0_124_727b,141,155,test
0c425237-0f5d-4b39-baae-d09cd2363a60,,video_0209.mp4,0_209_1508b,83,97,train
b094fde4-71c0-4be4-adc4-e4775aefd7bf,,video_0145.mp4,0_145_934b,82,96,train
09decfbb-c7b2-403c-a7ab-a9beef5f62d5,,video_0215.mp4,0_215_1572b,100,114,train
94dc2a8a-e267-48bf-94d6-f365d503717c,,video_0287.mp4,0_287_2233b,29,43,test
3a8735d7-f02e-49f5-933f-e697b7a37670,,video_0149.mp4,0_149_958b,74,135,train
de91146a-f008-4b64-aeb8-e1c26df39c14,,video_0103.mp4,0_103_570b,104,118,test
a58a4033-6bf4-42c0-b2b4-0c5258929a66,,video_0248.mp4,0_248_1910b,26,40,train
7c225e01-ca4c-4a4d-896d-fd4300314b4f,,video_0183.mp4,0_183_1295b,86,100,test
7d7cab93-74e3-4b75-b99b-8f853b8d350c,,video_0088.mp4,0_88_487b,93,107,train
43b5d88e-ac4a-40f0-9dad-ff773e15b1cf,,video_0080.mp4,0_80_423b,30,44,train
0e2299c9-036b-43aa-b73e-2bf0333161f2,,video_0204.mp4,0_204_1480b,70,84,train
834fa129-ae08-4921-9c30-163b0613e787,,video_0151.mp4,0_151_987b,61,75,test
296d58f3-3fd2-4023-ae65-b508c1b11e68,,video_0322.mp4,0_322_2551b,111,125,test
82401733-3338-479a-817b-ca108a1d0960,,video_0302.mp4,0_302_2348b,78,92,train
00329f59-ed42-45f0-8c27-3f4b0957be0e,,video_0251.mp4,0_251_1947b,126,140,test
90148a4e-8119-4574-afb2-c43ab286aa1c,,video_0335.mp4,0_335_2621b,14,28,train
fb4f47c0-a6ef-43ac-a861-46ed5aa02aa5,,video_0124.mp4,0_124_743b,254,268,test
026bb4d4-1921-4608-b5eb-c6380b7162de,,video_0131.mp4,0_131_774b,35,49,train
15134b36-ae89-4e5f-94c1-bbc7145f1595,,video_0245.mp4,0_245_1893b,36,50,test
3efece7c-207b-4afe-bd36-9a29fb1db1ed,,video_0244.mp4,0_244_1878b,45,59,test
65f5745c-c6ef-42a8-804a-66d7e9b91d7a,,video_0266.mp4,0_266_2087b,199,213,train
f0906fc0-be72-44e6-99cb-b85475608e5c,,video_0094.mp4,0_94_514b,64,78,train
e0785b48-1160-4f05-82c7-2c13935782cd,,video_0280.mp4,0_280_2201b,19,33,test
e070d4f3-a712-4b6b-b1f1-9ab11f10cdf2,,video_0130.mp4,0_130_770b,17,31,train
77eb158e-2b87-4f62-aa74-3b1e4ad0dffe,,video_0005.mp4,0_5_13b,130,143,test
d14513b5-3059-4b4a-b211-789f55e714cc,,video_0221.mp4,0_221_1642b,91,105,test
6562b8d2-421c-4b66-a00d-77731571259b,,video_0135.mp4,0_135_813b,379,393,test
121e72f8-38ed-4d84-a0df-7cebed1f6577,,video_0332.mp4,0_332_2608b,131,145,test
7fb66a66-fb49-4cb9-8209-f4feb42db9dc,,video_0257.mp4,0_257_1989b,66,80,train
82d2b60e-aa4a-4a98-baca-8d442d0fc2c7,,video_0221.mp4,0_221_1634b,187,201,test
855c364b-9036-4ba0-8f2c-75694de54c59,,video_0158.mp4,0_158_1071b,17,31,train
40a67b1e-ccbf-4722-9e21-68b539a5a3ff,,video_0333.mp4,0_333_2610b,80,94,test
895fd6b6-5d5f-487a-99b2-e2ce87201f97,,video_0187.mp4,0_187_1344b,101,115,test
02fccb6c-abcc-4190-b6dd-cc91f1b125f9,,video_0201.mp4,0_201_1468b,58,72,test
cf624cf6-0b7f-48e1-9c7b-c7eb1e290c01,,video_0093.mp4,0_93_511b,96,110,test
bcd4f918-4d98-4e3e-aaa7-b42a45a18beb,,video_0235.mp4,0_235_1813b,105,119,train
3d9da541-f8f1-4e0d-97ad-146208d65d19,,video_0105.mp4,0_105_578b,77,91,test
611e86e5-4dc3-4f25-bda0-38a32bcb0594,,video_0185.mp4,0_185_1314b,26,40,train
3d2121bb-2dd8-4df8-bc2c-aefdf0e62c9f,,video_0244.mp4,0_244_1876b,60,74,test
94247632-9a0d-4b1c-8e82-45f37b7c72e6,,video_0096.mp4,0_96_528b,25,39,test
89029a9c-797d-44c1-a500-4986ed7e277b,,video_0299.mp4,0_299_2328b,46,60,test
4322abce-ac12-460e-90f5-ee31489d2c41,,video_0009.mp4,0_9_46b,17,30,train
6c283909-3dd5-4154-a3b5-45a9d252e84d,,video_0079.mp4,0_79_418b,79,93,train
4fbb0d07-112a-499b-a86e-65440ad3f455,,video_0302.mp4,0_302_2344b,90,104,train
0c487592-066c-4a8b-8c30-443f655d8b33,,video_0339.mp4,0_339_2648b,77,91,test
bb7ea37b-c96c-42d0-84b5-6ef0d29770ef,,video_0240.mp4,0_240_1857b,50,64,train
b0e33315-675e-40b5-8f39-1278121e2c41,,video_0223.mp4,0_223_1672b,329,343,test
b4052083-1227-4cab-a844-9dab9f85cd9b,,video_0338.mp4,0_338_2640b,36,50,test
dc97ade4-5f43-4109-9ac1-4a954cd9914a,,video_0235.mp4,0_235_1807b,89,103,train
6e54dc5d-a05f-43cd-b8eb-fda9a480a248,,video_0098.mp4,0_98_544b,40,54,train
6fd20ef6-de98-4e2a-84b7-c55d93fdc1c8,,video_0094.mp4,0_94_518b,66,80,train
76526a0f-0ae4-4a15-acc9-3fb64acfff43,,video_0184.mp4,0_184_1304b,12,26,train
9912ea9e-d939-4699-8283-0de2751ee14a,,video_0183.mp4,0_183_1294b,112,126,test
110228ba-41bd-4087-8a39-348af54fa5f9,,video_0231.mp4,0_231_1761b,29,43,train
06d1f077-ff3b-4dc3-9df0-c7c351f0014a,,video_0101.mp4,0_101_559b,195,209,test
fa7e2ca8-c4ee-4b12-8a46-6af49c2db96b,,video_0149.mp4,0_149_956b,74,115,train
7ce56065-391e-4fac-8fc5-05247eed76c4,,video_0299.mp4,0_299_2323b,47,61,test
17926a17-f1cf-427f-8356-1c5298304220,,video_0221.mp4,0_221_1623b,187,201,test
f1396faf-c3db-4bd8-a12b-91236d5a2b29,,video_0005.mp4,0_5_18b,29,42,test
526103f4-d95d-40e9-871e-f56bdee0ea59,,video_0128.mp4,0_128_759b,159,173,test
e721d02f-fceb-41ad-bd85-2d3b7b11236d,,video_0179.mp4,0_179_1287b,36,50,test
5b27e1b6-b5ab-4177-accf-cb5b6b4f7db3,,video_0237.mp4,0_237_1831b,8,22,train
4b60206b-d4a5-4dca-8948-12282adb7594,,video_0180.mp4,0_180_1290b,21,35,train
6cd13a7a-12d1-40d1-abd0-554732d7c79a,,video_0269.mp4,0_269_2126b,142,156,train
101603de-7ceb-4017-b93f-98c58cad7b30,,video_0166.mp4,0_166_1145b,77,91,train
98b615fe-b169-4fe4-a717-7a37fb6a09d8,,video_0302.mp4,0_302_2352b,81,95,train
9b1604c4-9295-4985-9dc6-0a3e9c3c0335,,video_0275.mp4,0_275_2173b,73,87,train
11f7cbd5-bfe5-4835-89c4-32c3ded051c3,,video_0209.mp4,0_209_1509b,29,43,train
9ce4c014-2636-4f00-978e-b5b09345db14,,video_0249.mp4,0_249_1923b,56,70,train
d5c000d9-d6d8-488c-a649-201d3f85295d,,video_0331.mp4,0_331_2599b,155,169,train
90f9ddcd-05f4-412a-a46c-0e73772d7f7a,,video_0281.mp4,0_281_2208b,123,137,train
47ed0651-2058-4495-81f5-8f403f49a9c2,,video_0077.mp4,0_77_406b,54,68,train
581a944c-e6c5-4663-989b-1820af16a894,,video_0195.mp4,0_195_1436b,0,14,train
3855b337-baf4-41ec-ac1b-36aeab769b30,,video_0345.mp4,0_345_2698b,30,44,train
1f19d917-a13e-4769-b0e6-fdfd4ec98f8c,,video_0231.mp4,0_231_1765b,79,93,train
550b70dd-7264-4890-9008-380d2ecf5978,,video_0109.mp4,0_109_611b,88,102,train
e2d9f29d-a4c1-4e56-96ae-3dbd4ac52446,,video_0135.mp4,0_135_819b,91,105,test
3ad9b07b-2ed1-478a-abae-5b46d5b58b9f,,video_0132.mp4,0_132_781b,83,97,train
5dd99134-d3db-4942-912d-874a1f1964b4,,video_0213.mp4,0_213_1554b,50,64,test
ef73fefc-6be9-4581-9b00-db1eb03730e2,,video_0260.mp4,0_260_2012b,114,128,train
774be0c0-1f4b-463b-8a7b-aef7f4a43765,,video_0315.mp4,0_315_2482b,77,91,train
e6a282d5-afde-4e33-9123-036d75ca2be0,,video_0336.mp4,0_336_2630b,22,36,test
f0484278-9163-4095-8d74-37a34bd01461,,video_0310.mp4,0_310_2419b,49,63,train
6a97a687-ed0a-437e-9df5-180515dd58f5,,video_0298.mp4,0_298_2315b,129,143,train
2176acac-12be-4cb8-8fe5-3c9cfa0f82ca,,video_0268.mp4,0_268_2105b,130,144,train
699e2dcc-1869-4ed5-b006-08fcd0b75a17,,video_0114.mp4,0_114_651b,57,71,train
c757255d-2907-4950-9754-c13ea4740091,,video_0231.mp4,0_231_1766b,17,31,train
4a1079b7-655a-499f-885f-75d6bcdadd06,,video_0222.mp4,0_222_1645b,41,55,test
5eef1160-fe5f-48aa-8e52-39796f833e03,,video_0204.mp4,0_204_1487b,75,89,train
6db122c0-fc8d-4d89-bf4b-b8beecba0209,,video_0140.mp4,0_140_868b,83,97,train
8f2e1d70-4848-4816-94a4-af35b4d1566e,,video_0177.mp4,0_177_1263b,61,75,test
1a2ec65e-0736-4b48-80ad-bc1dd9577db0,,video_0107.mp4,0_107_587b,79,93,test
b0d9d235-ad8e-4c1a-8200-28e6da3f3de1,,video_0111.mp4,0_111_622b,66,80,train
015bb25d-5e44-4ec5-8823-6b93a903ddbc,,video_0078.mp4,0_78_416b,50,64,train
9fecbf23-ca69-4be1-a1f0-f0f5e7de6687,,video_0334.mp4,0_334_2612b,96,110,test
2e42a685-ff23-4e88-a80c-b830bca66fad,,video_0093.mp4,0_93_512b,96,110,test
3db0b6a0-3177-4d92-9d00-356b00545d55,,video_0221.mp4,0_221_1627b,98,112,test
3b842e6f-f7d8-4ca5-83b6-58551182c9e1,,video_0128.mp4,0_128_755b,124,138,test
36da920d-d237-498a-9f44-c0c26f4eb2ec,,video_0297.mp4,0_297_2301b,246,260,train
337f8644-3b64-4129-bf66-88c862659533,,video_0109.mp4,0_109_606b,102,116,train
1935fc39-1956-4bff-9a72-a45cf9cac94f,,video_0134.mp4,0_134_797b,258,272,train
e6a97554-235f-4f7c-bc38-6e48046c70aa,,video_0114.mp4,0_114_646b,197,211,train
