uuid,set,video,pedestrian_id,start_frame,end_frame,split
eb8f1ea9-b6d8-45a9-81d8-732cce1b1332,set04,video_0012.mp4,4_12_1620,18027,18041,train
929dae1b-73b7-4c2d-a592-8e2d5e46f2e3,set04,video_0012.mp4,4_12_1609,17349,17363,train
7b855fa7-802c-40c7-8100-fc978eae3620,set04,video_0005.mp4,4_5_1221,13496,13510,train
f8a9f9c1-b706-4c07-b23b-d0e02d13a499,set03,video_0006.mp4,3_6_433,6803,6817,test
28c26d42-68c1-4818-ba9d-81c11670f0db,set03,video_0007.mp4,3_7_519,15592,15606,test
fd6c7929-76d3-4efd-b0a7-5d47ae8e0dae,set01,video_0001.mp4,1_1_5,1456,1470,train
e3a5473b-69ea-40fb-a362-b97adbc3355e,set02,video_0003.mp4,2_3_200,1402,1416,train
f43b0b2a-8d27-4a55-8af4-e5328eadbb74,set04,video_0004.mp4,4_4_1184,4516,4530,train
52da099b-45e9-4fab-89a4-9fec914268ae,set03,video_0003.mp4,3_3_337,20070,20084,test
68f284b6-319c-45ac-b415-2514402bb2cf,set03,video_0018.mp4,3_18_969,9581,9595,test
2611e121-2e55-4045-9823-598ea631d0d7,set01,video_0002.mp4,1_2_40,12212,12226,train
96a03d16-3578-48d2-a9c6-7b202d295eb8,set04,video_0002.mp4,4_2_1084,11699,11713,train
f4d37831-5547-4f62-883d-82e0ba6ec728,set01,video_0003.mp4,1_3_89,15721,15735,train
cff754d5-0da0-4216-8557-bd9a4cb4027d,set04,video_0003.mp4,4_3_1123,926,940,train
17165ac7-3a05-43a7-b2d2-89828c24fb99,set02,video_0002.mp4,2_2_165,12304,12318,train
22c035c4-6073-417f-bf75-d06cc3c4b0d3,set03,video_0017.mp4,3_17_962,9550,9564,test
82fab437-7cc6-4756-854f-ae02f631b6e7,set03,video_0012.mp4,3_12_738,3949,3963,test
379b48f1-240a-45f5-8269-1faaca825f9f,set04,video_0010.mp4,4_10_1491,5408,5422,train
6c6da5f6-8a15-4e98-a5d3-66ac981051e1,set01,video_0002.mp4,1_2_58,11956,11970,train
196af298-9753-4d76-b8d8-8719ef34a505,set04,video_0001.mp4,4_1_1029,14792,14806,train
cd028ed4-bc7a-41e6-a018-7da174ac6c4d,set04,video_0002.mp4,4_2_1103,13546,13560,train
c07019cc-2313-4d93-8a47-66bd592a8d2b,set04,video_0001.mp4,4_1_1026,13471,13485,train
df54945b-3edc-4251-af67-ad1a1b3ee8a2,set02,video_0001.mp4,2_1_119,7323,7337,train
c2bb33b2-449c-4673-b5d9-a0a9332f2ba5,set04,video_0006.mp4,4_6_1257,9428,9442,train
4e950706-3fad-4c15-815d-6eabc3e93f6b,set02,video_0001.mp4,2_1_118,7207,7221,train
0ea0d865-8101-4bb9-b4f4-af300e212b8f,set03,video_0006.mp4,3_6_441,7585,7599,test
86e469cd-3883-46bd-852d-4a355febf85b,set04,video_0012.mp4,4_12_1546,1112,1126,train
5373549a-b617-4ae1-a287-c85c0e3ebf4f,set03,video_0016.mp4,3_16_938,3456,3470,test
ccedab23-56c1-4734-98ef-414ddcb97bb3,set04,video_0010.mp4,4_10_1520,14412,14426,train
4c72bffe-1be0-4e71-9a81-5b73177c59a8,set04,video_0002.mp4,4_2_1119,14752,14766,train
1538197f-6448-494b-b9f9-0a4adbb43eb1,set04,video_0012.mp4,4_12_1586,12389,12403,train
331ec720-bd19-46d5-a1da-7473331331f8,set04,video_0007.mp4,4_7_1309,4950,4964,train
b3a2f66e-01a6-4004-80cc-7ed04d48b253,set04,video_0012.mp4,4_12_1614,17863,17877,train
b9aefd61-2fd6-459b-9e81-92997924b06c,set03,video_0007.mp4,3_7_481,4818,4832,test
3d5087a6-799c-4abe-9062-dfd6666d38bb,set03,video_0010.mp4,3_10_634,2147,2161,test
bbbc4e43-de20-4a31-9087-3513fac67026,set04,video_0011.mp4,4_11_1537,13842,13856,train
73121e1c-5468-47a4-8d18-3ae40d6d1c4e,set03,video_0004.mp4,3_4_351,9549,9563,test
236eb97a-3382-415d-bce3-87427b2627b3,set03,video_0010.mp4,3_10_682,13624,13638,test
2398b0cd-1711-4811-ace8-7ab700cb113b,set04,video_0013.mp4,4_13_1657,17681,17695,train
360133f6-721e-443a-bb20-6c112f9b6396,set04,video_0006.mp4,4_6_1251,7144,7158,train
4254352e-1612-419c-a03f-27a901dd0a59,set03,video_0015.mp4,3_15_841,4139,4153,test
8da1f508-25ad-4de1-90d0-95f036814d04,set03,video_0016.mp4,3_16_943,4064,4078,test
933673da-281d-4d84-8353-02be352b32d9,set04,video_0006.mp4,4_6_1268,15800,15814,train
47e45163-b5d9-43e2-8bd2-8953e1a2ba9b,set01,video_0003.mp4,1_3_64,3702,3716,train
bebd302e-4eba-43eb-8be0-e887c07d854b,set04,video_0001.mp4,4_1_1036,14806,14820,train
8d10d34c-7766-49c2-8a31-cc23fa752bc9,set03,video_0019.mp4,3_19_998,9605,9619,test
1d437a11-a0e4-4dd7-97e2-6de8fdbe5138,set02,video_0002.mp4,2_2_187,2930,2944,train
078b410d-5f23-42a9-b306-51fee2c0dafe,set04,video_0002.mp4,4_2_1102,13509,13523,train
2c8e6c90-7146-4817-b3e1-dd8b73496351,set02,video_0002.mp4,2_2_148,4775,4789,train
c295ce4e-96a8-4002-a03d-5f00cdf1f288,set04,video_0003.mp4,4_3_1155,14070,14084,train
9a4c71de-929b-48ac-88da-16a4dd7aa33e,set04,video_0009.mp4,4_9_1422,5663,5677,train
a74814d8-5885-41b5-9aeb-99386d1ecbef,set04,video_0004.mp4,4_4_1182,4301,4315,train
9b6b2578-c971-4735-a8a6-8d42db9cd02a,set03,video_0015.mp4,3_15_875,6980,6994,test
6af06120-ce07-471f-a28b-e64b1dff6c01,set03,video_0011.mp4,3_11_708,7900,7914,test
1c439f30-e7ca-4710-a8e1-ff50e869448e,set02,video_0001.mp4,2_1_137,12463,12477,train
b73d18c5-8168-4486-875c-e3e67b07ea9e,set03,video_0017.mp4,3_17_963,9653,9667,test
6779c974-a0e5-4cec-93ac-5f01f27c0a8f,set03,video_0005.mp4,3_5_397,3127,3141,test
3035d66a-aade-4c4f-a208-e961a08a5de6,set04,video_0005.mp4,4_5_1206,4377,4391,train
47511938-5c5b-447f-8a18-576ebd1eaf95,set04,video_0015.mp4,4_15_1681,3693,3707,train
8e96b500-4890-43c1-9f76-de8fe329791a,set04,video_0006.mp4,4_6_1265,13426,13440,train
d385da2e-a383-439e-9b53-40619eda65af,set03,video_0010.mp4,3_10_669,6494,6508,test
18f11e65-7646-408d-bec1-90126620aa3b,set04,video_0007.mp4,4_7_1337,11107,11121,train
ccbd29ad-c622-442b-bc2d-e6885818c03f,set04,video_0010.mp4,4_10_1513,13725,13739,train
ad12f3d4-f303-423f-97d2-8c52f016b58b,set03,video_0004.mp4,3_4_375,15595,15609,test
8d3770f3-b0ae-43dd-8a68-b947a0c5ddc3,set03,video_0004.mp4,3_4_370,14080,14094,test
ae7f32c0-9090-4c93-9ec0-1568d9e1c578,set03,video_0013.mp4,3_13_813,18447,18461,test
c058061f-76b7-49b2-a852-c7e1bf5cc0f0,set04,video_0002.mp4,4_2_1120,15358,15372,train
c0ba3287-2e3d-49bd-a411-e00a3e0a4312,set01,video_0003.mp4,1_3_77,9847,9861,train
58f25399-a0b1-4124-a679-5056c5c15650,set03,video_0015.mp4,3_15_858,5441,5455,test
5039edbb-2dca-4e0e-912a-776d5b0a29d5,set04,video_0012.mp4,4_12_1545,1134,1148,train
9f6db4aa-5c11-452f-9444-6a0e517c5f72,set04,video_0002.mp4,4_2_1121,15342,15356,train
0442e0c7-1c13-4ccd-9afb-12b4def500cc,set04,video_0007.mp4,4_7_1353,13168,13182,train
98e3ea2c-42cd-4852-bf72-7a5accfac2cb,set04,video_0006.mp4,4_6_1242,6114,6128,train
322f32ba-479c-4fde-a82e-3a943d0a654d,set04,video_0007.mp4,4_7_1340,11134,11148,train
5f7aae0f-2707-41a2-8ee9-e9b24e343580,set03,video_0016.mp4,3_16_910,12916,12930,test
53aee35c-19e6-4f82-9888-cc4f6dcf247a,set03,video_0015.mp4,3_15_836,3993,4007,test
268329ee-dee7-4059-ac7a-3e69e2d604dd,set04,video_0003.mp4,4_3_1158,14589,14603,train
5737bce7-51db-4ac0-9be4-583f000c17b3,set03,video_0013.mp4,3_13_814,18581,18595,test
148be72b-5096-4cfe-9189-f71d076b86cb,set04,video_0006.mp4,4_6_1238,5613,5627,train
475ddb5e-5705-4d5d-b83b-bb1bb5e0bd53,set04,video_0002.mp4,4_2_1115,14340,14354,train
1a30975d-98c3-4901-a29b-d4ad5e1851d0,set04,video_0012.mp4,4_12_1625,19169,19183,train
f84b2072-909f-4bae-9c39-b7533d891de3,set04,video_0006.mp4,4_6_1250,6255,6269,train
2d3fbdba-0c86-4e13-adb7-f5e23d0dc260,set03,video_0010.mp4,3_10_690,12143,12157,test
a76a29da-4cbf-430b-bae2-f361bf640ec5,set04,video_0004.mp4,4_4_1183,4475,4489,train
85d94d15-609b-4de0-b84d-4b4af3c8952f,set03,video_0003.mp4,3_3_336,20079,20093,test
ed159be3-24a7-415b-bfb7-be3583a028c1,set04,video_0006.mp4,4_6_1237,3706,3720,train
1215fc29-455c-4bd3-9e52-75bf5eea7850,set04,video_0002.mp4,4_2_1092,12742,12756,train
3b0cfcb4-80ab-4cd4-92a1-a690343bea6d,set04,video_0010.mp4,4_10_1507,7314,7328,train
bc111aa3-a928-49cf-9311-262babe850eb,set03,video_0012.mp4,3_12_740,5401,5415,test
fad4ef52-8863-482c-9e48-77da7c376ccf,set03,video_0012.mp4,3_12_748,7559,7573,test
afdf55ba-c8d1-435e-b862-93ed02b66f8f,set03,video_0015.mp4,3_15_863,6431,6445,test
97529d33-3a46-4150-a906-41938adc34cf,set04,video_0013.mp4,4_13_1638,1773,1787,train
63181bb4-fce6-40e3-b604-2ee4a69f6835,set04,video_0010.mp4,4_10_1522,14453,14467,train
9843f792-5031-4581-a854-415c83cf1e0f,set04,video_0005.mp4,4_5_1218,11089,11103,train
38f139da-c9cf-4edb-988e-c91eb7242dc7,set04,video_0013.mp4,4_13_1653,14052,14066,train
c3728625-bc49-42ff-9192-9bc665f8f5f3,set04,video_0007.mp4,4_7_1321,6673,6687,train
8507af20-87c1-4829-b724-11cfe2ea81e9,set03,video_0015.mp4,3_15_894,10583,10597,test
c029caa9-8e71-4f5f-9a0d-05eb839965a3,set04,video_0007.mp4,4_7_1361,15409,15423,train
12a52010-4a06-4956-822b-7080b1ef1f12,set04,video_0015.mp4,4_15_1693,7503,7517,train
81f7a965-b374-432f-89f1-c1165e7625ab,set03,video_0016.mp4,3_16_944,4523,4537,test
0cd3cdb4-07c9-44ef-b8bd-519a9edfab57,set04,video_0005.mp4,4_5_1215,11110,11124,train
1337530d-1dff-46f2-8d74-fd726ac5ee77,set04,video_0007.mp4,4_7_1323,6805,6819,train
de7c375b-670f-45bb-9495-d49a9a99671f,set04,video_0009.mp4,4_9_1420,5597,5611,train
31996a29-4ae9-4142-9416-e200fb14e5dc,set02,video_0003.mp4,2_3_196,1350,1364,train
8f1007ad-b732-44bd-bd74-344adec71464,set04,video_0005.mp4,4_5_1225,14963,14977,train
1db7be64-4d5b-4598-812e-dc3c00bd5c2d,set04,video_0002.mp4,4_2_1101,13399,13413,train
c6371d57-3263-44fb-812f-6205383e5b55,set04,video_0004.mp4,4_4_1170,688,702,train
9de4073d-2f50-4bfa-802d-b3a10297a051,set04,video_0009.mp4,4_9_1453,10247,10261,train
e80d1c47-4569-475f-aa0b-f279c4571a38,set04,video_0016.mp4,4_16_1712,383,397,train
83038399-216c-49d1-8e84-f1b4e88fe9e4,set04,video_0012.mp4,4_12_1624,18834,18848,train
7be015f9-cad1-4023-aac2-310f367d7c92,set03,video_0005.mp4,3_5_409,9928,9942,test
cabe2ccb-174b-4b2c-b487-9788bd9eec41,set03,video_0015.mp4,3_15_839,3643,3657,test
2cb642a7-0872-4b96-a9b7-aaf632ca53d2,set01,video_0003.mp4,1_3_96,17629,17643,train
11579fe5-8cca-4eb7-aa4e-15f1f57f71d4,set03,video_0015.mp4,3_15_891,7744,7758,test
a0766c3e-d336-43d4-b527-a7d9e22378c2,set03,video_0012.mp4,3_12_746,7433,7447,test
352bf88b-a7fa-451d-b1f0-f7ced5a60398,set04,video_0010.mp4,4_10_1492,5477,5491,train
5ba7725d-7dcc-469a-bf46-827250623eb0,set04,video_0012.mp4,4_12_1554,2838,2852,train
c11deaec-5d9c-417b-8343-45d32f76e763,set03,video_0001.mp4,3_1_236,4326,4340,test
2a5d1ca3-78e0-4bc5-9bff-a14221689e82,set04,video_0006.mp4,4_6_1243,6106,6120,train
abf71a6f-953c-4dd7-abe1-78d575d15ee5,set04,video_0012.mp4,4_12_1595,12826,12840,train
53715ed9-4561-4ca2-98fa-11336537e5a5,set04,video_0009.mp4,4_9_1473,16543,16557,train
1852fbce-126e-487a-bd95-b4b14329ad3e,set01,video_0002.mp4,1_2_36,8677,8691,train
10388ce8-5f91-4cd5-8813-b538781edfb7,set01,video_0004.mp4,1_4_108,3468,3482,train
74e0b4ff-27ac-4671-8d5a-5d83d608e67f,set02,video_0003.mp4,2_3_197,1150,1164,train
993cf009-52aa-467f-8e27-4dd8e767e551,set01,video_0002.mp4,1_2_30,7078,7092,train
fb32d1c0-d306-47bf-9773-a3adfdeb2086,set04,video_0007.mp4,4_7_1355,14643,14657,train
89c33654-16d3-4fcd-b291-706da7b13f1f,set04,video_0001.mp4,4_1_1013,7253,7267,train
6d0bc669-7b6d-4ce2-b276-98d8a27579f6,set04,video_0001.mp4,4_1_1027,13797,13811,train
b6f35789-7d2c-4bc5-9fb3-2d4a4a37cdb3,set04,video_0002.mp4,4_2_1059,2521,2535,train
2255535e-e8ce-4f58-bcc0-1d7ca66ac740,set04,video_0007.mp4,4_7_1288,1143,1157,train
04c69467-3c76-4208-9dab-bf0b761c86a7,set03,video_0003.mp4,3_3_334,18961,18975,test
378f1397-0392-49f9-9282-e7f52e422737,set04,video_0006.mp4,4_6_1281,17747,17761,train
fa945827-e41e-4a1f-928f-17543b5a306b,set04,video_0003.mp4,4_3_1154,14070,14084,train
69e6510c-8504-4dc7-82d5-6d0fad25a4f4,set04,video_0013.mp4,4_13_1651,12537,12551,train
de194443-c49f-42f7-8f62-4365cc233373,set04,video_0010.mp4,4_10_1519,14372,14386,train
9013bed9-fba1-4873-8634-16ee1df042d1,set03,video_0016.mp4,3_16_937,3362,3376,test
f46eeff6-318c-4c26-9566-a9553a49ca19,set04,video_0007.mp4,4_7_1339,11566,11580,train
b3bac9e9-e008-41e0-badb-13e3487d2995,set03,video_0010.mp4,3_10_687,12143,12157,test
ec7b0c3c-7208-44ba-a7c0-b5684c165b1c,set04,video_0013.mp4,4_13_1655,14052,14066,train
6083914f-82c0-47fa-b518-ad4aa92dfcdb,set03,video_0016.mp4,3_16_929,2796,2810,test
e7020124-254a-4408-af16-aa104bf41888,set03,video_0004.mp4,3_4_377,15573,15587,test
0e1a4d0d-df9f-4167-a3e4-f3f1e74c93bd,set04,video_0001.mp4,4_1_1035,14806,14820,train
c00f0b23-c3ef-48e7-ab15-e73965fe10c7,set04,video_0006.mp4,4_6_1239,5613,5627,train
2e9c25ad-8746-4cd4-b519-f17d5a369620,set03,video_0011.mp4,3_11_709,7904,7918,test
c4bb073a-ee58-44f6-a982-12a2084820c2,set04,video_0012.mp4,4_12_1574,5443,5457,train
ed2fcac9-e3fb-424f-a1da-7d4dbabd3b7f,set04,video_0011.mp4,4_11_1529,2767,2781,train
9a892f2a-183c-4a08-8ae5-1e75ac4529a0,set04,video_0012.mp4,4_12_1581,6477,6491,train
8ea444e1-608d-4988-a46d-1e0a69f9be51,set04,video_0015.mp4,4_15_1695,9314,9328,train
e79422ff-ec9c-41d4-b1c8-dd49ad12cf8d,set04,video_0002.mp4,4_2_1082,10695,10709,train
fd80e8ac-5294-40de-99f1-c61841953618,set02,video_0001.mp4,2_1_127,12766,12780,train
046e150d-1c3d-46c1-90b3-a3337cf857aa,set04,video_0008.mp4,4_8_1401,12423,12437,train
e7fcb739-2e3f-4d8c-ab22-6736e2b78c27,set03,video_0010.mp4,3_10_679,13538,13552,test
f4424f8d-f04e-45e0-82ac-b8137709f277,set03,video_0003.mp4,3_3_341,20248,20262,test
ebafb487-155d-4a8e-af55-710b1fa857c4,set03,video_0015.mp4,3_15_859,5441,5455,test
db8019f2-63cd-4c2e-b0b9-f6e6c0e2f3aa,set04,video_0002.mp4,4_2_1061,2629,2643,train
5444329b-0172-469c-ae11-dc50f2c2c7dc,set04,video_0012.mp4,4_12_1589,12561,12575,train
ee1c78a6-59b5-4620-9707-eeedbbd1f9bd,set04,video_0012.mp4,4_12_1593,12826,12840,train
d4b6b57d-f7d6-4047-9444-7272b5d65e7d,set03,video_0018.mp4,3_18_970,9719,9733,test
d6b6ee19-e9d6-4a6a-8de5-8d18ef004540,set04,video_0007.mp4,4_7_1301,3792,3806,train
5beaba5c-ea58-4dde-b870-6a5ced9546fc,set04,video_0010.mp4,4_10_1506,7314,7328,train
a265d102-99e9-4cc2-ba99-1f6b6a5e1c25,set04,video_0006.mp4,4_6_1236,3706,3720,train
b96b0cd3-6a42-4d70-bb00-633eec9a6c16,set03,video_0018.mp4,3_18_975,14606,14620,test
a17afbac-7941-4008-b346-f0a1f85b82ed,set04,video_0008.mp4,4_8_1406,15928,15942,train
49b4c7e7-720a-4018-8d62-6f34f0b00627,set01,video_0003.mp4,1_3_90,15742,15756,train
62c4133c-690b-43c3-8d31-65916f968f02,set03,video_0015.mp4,3_15_840,3741,3755,test
f7b4c18e-ce81-41ac-9d7d-36c5cc68d8c4,set03,video_0003.mp4,3_3_326,17543,17557,test
43138941-5554-4263-9b57-9aaa8f93703a,set03,video_0003.mp4,3_3_317,11888,11902,test
073cfc04-bc71-43f5-a3ba-c18d04ce7fec,set03,video_0004.mp4,3_4_380,15580,15594,test
15500a0e-cc96-441a-8a69-b1a0f53304c9,set03,video_0003.mp4,3_3_330,17687,17701,test
3e726353-33cb-41c3-ac3c-971252058dd5,set04,video_0015.mp4,4_15_1680,3616,3630,train
4a1e90bf-7196-4157-a525-acff0607473b,set01,video_0003.mp4,1_3_62,2871,2885,train
0f55ef9e-3036-41a9-b18a-cf4454bcfb3f,set04,video_0004.mp4,4_4_1169,521,535,train
d8aecc56-f0d6-42f7-9bde-59c345964924,set02,video_0002.mp4,2_2_153,5777,5791,train
d24df620-c35b-4a28-92e5-3cea00e2b8e0,set04,video_0010.mp4,4_10_1500,7249,7263,train
82275a8c-6fa0-4805-80d5-0a5c47c45ca4,set04,video_0007.mp4,4_7_1312,5561,5575,train
e8fb5e52-aebe-4424-91c2-ed56ddefd4f1,set03,video_0012.mp4,3_12_737,3782,3796,test
f73e0f85-75b2-4fee-a76f-26b2f961377b,set04,video_0002.mp4,4_2_1110,14087,14101,train
56234069-e38b-4cd4-9277-ec503582b6f5,set03,video_0016.mp4,3_16_916,15527,15541,test
3b25a976-355b-4bd8-a91b-91258530a5a2,set02,video_0001.mp4,2_1_116,4373,4387,train
